"Plant_Community","Sampling_Frame","Decimal_Latitude","Decimal_Longitude","GeodeticDatum","Date","Species_Code","Scientific_Name","Vernacular_Name","Life_Form"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PSICAT","Psidium cattleianum","strawberry guava","Tree"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"ANDGLO1","Andropogon glomeratus var. pumilus","bushy bluestem","Grass"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"ANDGLO1","Andropogon glomeratus var. pumilus","bushy bluestem","Grass"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"ANDVIR","Andropogon virginicus","broomsedge","Grass"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PSICAT","Psidium cattleianum","strawberry guava","Tree"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PSICAT","Psidium cattleianum","strawberry guava","Tree"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PSICAT","Psidium cattleianum","strawberry guava","Tree"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PSICAT","Psidium cattleianum","strawberry guava","Tree"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PSICAT","Psidium cattleianum","strawberry guava","Tree"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"MORFAY","Morella faya","fire tree","Tree"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PSICAT","Psidium cattleianum","strawberry guava","Tree"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PSICAT","Psidium cattleianum","strawberry guava","Tree"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PASTAR","Passiflora tarminiana","banana poka","Vine"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PSICAT","Psidium cattleianum","strawberry guava","Tree"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"ANDGLO1","Andropogon glomeratus var. pumilus","bushy bluestem","Grass"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"ANDVIR","Andropogon virginicus","broomsedge","Grass"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PSICAT","Psidium cattleianum","strawberry guava","Tree"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PSICAT","Psidium cattleianum","strawberry guava","Tree"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342702,-155.148871,"EPSG: 4326",2015-05-06,"PASCON","Paspalum conjugatum","Hilo grass","Grass"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"RUBROS1","Rubus rosifolius","thimbleberry","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"ANDVIR","Andropogon virginicus","broomsedge","Grass"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"ANDVIR","Andropogon virginicus","broomsedge","Grass"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"ANDVIR","Andropogon virginicus","broomsedge","Grass"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"CORFRU","Cordyline fruticosa","ti","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"ANDVIR","Andropogon virginicus","broomsedge","Grass"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"ANDVIR","Andropogon virginicus","broomsedge","Grass"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"ANDVIR","Andropogon virginicus","broomsedge","Grass"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"ANDGLO1","Andropogon glomeratus var. pumilus","bushy bluestem","Grass"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"NEPBRO","Nephrolepis brownii","sword fern","Fern"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"TIBHER","Tibouchina herbacea","cane tibouchina","Shrub"
"Wet Forest","Nahuku / East Rift",19.342658,-155.117145,"EPSG: 4326",2015-06-23,"ANDVIR","Andropogon virginicus","broomsedge","Grass"
